('[2024-05-25 13:11:58]', '[3.5527,3.7172,1.0625,2.6230,1.6481,1.9398]', '[-0.0092,0.0120,0.0001,0.0000,0.0262,-0.4039]', '[-22.4447,-1.6278,10.8458,5.9606,2.0802,-4.7941]')
('[2024-05-25 13:11:58]', '[3.5527,3.7186,1.0633,2.6246,1.6511,1.9107]', '[-0.0092,0.0120,0.0154,0.0210,0.0335,-0.3243]', '[-22.7112,-1.6047,10.8760,5.9512,2.0118,-4.8464]')
('[2024-05-25 13:11:58]', '[3.5527,3.7200,1.0649,2.6265,1.6553,1.8822]', '[-0.0092,0.0078,0.0180,0.0035,0.0375,-0.2122]', '[-23.0938,-1.9138,11.1614,5.9502,2.0645,-4.9750]')
('[2024-05-25 13:11:58]', '[3.5527,3.7217,1.0678,2.6292,1.6592,1.8681]', '[-0.0092,0.0078,0.0300,0.0227,0.0113,-0.0606]', '[-23.0116,-2.2901,11.5255,5.8575,2.1577,-5.0307]')
('[2024-05-25 13:11:58]', '[3.5527,3.7237,1.0727,2.6319,1.6621,1.8598]', '[-0.0092,0.0291,0.0472,0.0369,0.0337,-0.1107]', '[-18.7626,-4.6207,11.1148,5.1051,2.9501,-2.3329]')
('[2024-05-25 13:11:58]', '[3.5523,3.7265,1.0766,2.6361,1.6642,1.8538]', '[-0.0092,0.0156,0.0436,0.0175,0.0084,-0.0674]', '[-18.7925,-5.2123,11.0758,5.1755,3.1894,-2.2788]')
('[2024-05-25 13:11:58]', '[3.5522,3.7297,1.0812,2.6397,1.6672,1.8479]', '[-0.0092,0.0261,0.0661,0.0563,0.0444,-0.0961]', '[-19.8567,-6.1831,12.4874,5.6028,3.5643,-2.3384]')
('[2024-05-25 13:11:58]', '[3.5522,3.7318,1.0851,2.6418,1.6684,1.8400]', '[-0.0092,0.0230,0.0426,0.0113,0.0113,-0.1195]', '[-21.3743,-5.8414,12.3879,5.8600,3.7306,-2.4583]')
('[2024-05-25 13:11:59]', '[3.5522,3.7340,1.0890,2.6437,1.6697,1.8327]', '[-0.0092,0.0361,0.0761,0.0448,0.0437,-0.1053]', '[-21.3687,-7.4210,13.1622,5.8416,4.0162,-2.5615]')
('[2024-05-25 13:11:59]', '[3.5522,3.7367,1.0932,2.6467,1.6726,1.8257]', '[-0.0092,0.0120,0.0078,0.0113,0.0113,-0.0550]', '[-21.9062,-7.7427,13.6444,5.8377,4.0540,-2.5885]')
('[2024-05-25 13:11:59]', '[3.5522,3.7415,1.0942,2.6527,1.6791,1.8117]', '[-0.0092,0.0155,0.0000,0.0113,0.0339,-0.1346]', '[-21.5687,-6.3490,12.2256,5.8474,3.7255,-2.5669]')
('[2024-05-25 13:11:59]', '[3.5522,3.7430,1.0944,2.6549,1.6837,1.8002]', '[-0.0092,0.0078,0.0000,0.0215,0.0561,-0.1486]', '[-21.7975,-6.3798,12.7275,5.8199,3.7618,-2.5735]')
('[2024-05-25 13:11:59]', '[3.5522,3.7449,1.0944,2.6589,1.6885,1.7855]', '[-0.0092,0.0155,0.0000,0.0507,0.0369,-0.1553]', '[-21.9149,-6.9360,12.6322,5.9187,3.8567,-2.7674]')
('[2024-05-25 13:11:59]', '[3.5522,3.7466,1.0945,2.6628,1.6937,1.7655]', '[-0.0092,0.0152,0.0000,0.0246,0.0451,-0.1951]', '[-22.6986,-6.5029,12.5830,6.0872,3.8744,-2.6376]')
('[2024-05-25 13:11:59]', '[3.5522,3.7480,1.0945,2.6659,1.6969,1.7479]', '[-0.0092,0.0077,0.0000,0.0112,0.0197,-0.1496]', '[-22.9033,-6.4898,12.5581,6.0510,3.8107,-2.8455]')
('[2024-05-25 13:11:59]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:11:59]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:00]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:01]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:02]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:03]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:04]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:05]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:06]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:07]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:08]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:09]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
