('[2024-05-25 16:42:35]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:36]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:37]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:38]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:39]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:40]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:41]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
