[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[0.0, 0.0, 0.0, 0.0, 0.0, -0.0113]
[-0.0495, -0.0477, 0.0833, -0.0437, 0.1308, 0.0529]
[-0.1328, -0.1018, 0.1803, -0.3793, 0.4475, 0.3793]
[-0.176, -0.0156, 0.1752, -0.4049, 0.3786, 0.3876]
[-0.2151, -0.0078, 0.1459, -0.3514, 0.3087, 0.3956]
[-0.2136, -0.0, 0.1708, -0.3802, 0.0874, 0.4081]
[-0.186, -0.0, 0.1367, -0.4465, 0.0, 0.3246]
[-0.1901, -0.0078, 0.1723, -0.3998, 0.0, 0.4061]
[-0.1781, -0.0, 0.1773, -0.3265, 0.0, 0.3968]
[-0.1942, -0.0, 0.1823, -0.235, 0.0, 0.3659]
[-0.1663, -0.0078, 0.1815, -0.1355, 0.0, 0.237]
[-0.1915, -0.0, 0.1698, -0.0113, 0.0, 0.0113]
[-0.1851, -0.0, 0.1988, -0.0113, 0.0, 0.0]
[-0.1945, -0.0, 0.164, -0.0113, 0.0, 0.0]
[-0.1683, -0.0, 0.1783, -0.0113, 0.0, 0.0]
[-0.1859, -0.0, 0.1951, -0.0113, 0.0, 0.0]
[-0.1953, -0.0, 0.1833, -0.0113, 0.0, 0.0]
[-0.2, -0.0, 0.1456, -0.0113, 0.0, 0.0]
[-0.1801, -0.0, 0.1598, -0.0113, 0.0, 0.0]
[-0.1758, -0.0, 0.1834, -0.0113, 0.0, 0.0]
[-0.1859, -0.0, 0.1522, -0.0113, 0.0, 0.0]
[-0.1984, -0.0, 0.1829, -0.0113, 0.0, 0.0]
[-0.1925, -0.0, 0.1881, -0.0113, 0.0, 0.0]
[-0.2083, -0.0, 0.1773, -0.0113, 0.0, 0.0]
[-0.1701, -0.0, 0.1884, -0.0113, 0.0, 0.0]
[-0.1986, -0.0, 0.1967, -0.0113, 0.0, 0.0]
[-0.1671, -0.0, 0.1735, -0.0113, 0.0, 0.0]
[-0.1873, -0.0, 0.2039, -0.0113, 0.0, 0.0]
[-0.1933, -0.0, 0.1735, -0.0113, 0.0, 0.0]
[-0.1986, -0.0, 0.1835, -0.0113, 0.0, 0.0]
[-0.1901, -0.0, 0.1834, -0.0113, 0.0, -0.0]
[-0.1769, -0.0, 0.1823, -0.0113, 0.0, -0.0]
[-0.1842, -0.0053, 0.1115, -0.0113, 0.0, -0.0]
[-0.1814, -0.0078, 0.0189, -0.0113, 0.0, -0.0]
[-0.1846, -0.0078, 0.0, -0.0113, 0.0, -0.0]
[-0.1967, -0.0, 0.0, -0.0113, 0.0, -0.0]
[-0.1989, -0.0078, 0.0, -0.0113, 0.0, -0.0]
