[0.0332, 0.0332, -0.0332, 0.0032, 0.0332, -0.0217]
[0.0664, 0.0664, -0.0664, 0.0064, 0.0664, -0.0435]
[0.0996, 0.0996, -0.0996, 0.0097, 0.0996, -0.0652]
[0.1328, 0.1328, -0.1328, 0.0129, 0.1328, -0.0869]
[0.1660, 0.1660, -0.1660, 0.0161, 0.1660, -0.1087]
[-0.0332, -0.0404, -0.0347, 0.0111, -0.0358, -0.0218]
[-0.0664, -0.0729, -0.0616, 0.0223, -0.0602, -0.0435]
[-0.0996, -0.1055, -0.0884, 0.0334, -0.0847, -0.0653]
[-0.1328, -0.1381, -0.1153, 0.0445, -0.1091, -0.0871]
[-0.1660, -0.1706, -0.1422, 0.0557, -0.1335, -0.1089]
[-0.0332, -0.0403, -0.0348, 0.0112, -0.0362, -0.0215]
[-0.0664, -0.0729, -0.0617, 0.0225, -0.0610, -0.0430]
[-0.0996, -0.1054, -0.0887, 0.0337, -0.0858, -0.0646]
[-0.1328, -0.1379, -0.1157, 0.0449, -0.1106, -0.0861]
[-0.1660, -0.1705, -0.1427, 0.0562, -0.1355, -0.1076]
[-0.0424, -0.0699, -0.0582, 0.0131, -0.0558, -0.0334]
[-0.0756, -0.1025, -0.0855, 0.0262, -0.0778, -0.0554]
[-0.1088, -0.1351, -0.1128, 0.0393, -0.0997, -0.0774]
[-0.1420, -0.1677, -0.1401, 0.0523, -0.1217, -0.0994]
[-0.1752, -0.2002, -0.1673, 0.0654, -0.1437, -0.1214]
[-0.0855, -0.1154, -0.0999, 0.0229, -0.0800, -0.0439]
[-0.1187, -0.1486, -0.1251, 0.0344, -0.1019, -0.0687]
[-0.1519, -0.1818, -0.1502, 0.0460, -0.1238, -0.0934]
[-0.1851, -0.2150, -0.1754, 0.0575, -0.1457, -0.1182]
[-0.2183, -0.2482, -0.2005, 0.0691, -0.1676, -0.1430]
[-0.0940, -0.1249, -0.1106, 0.0209, -0.0959, -0.0917]
[-0.1272, -0.1566, -0.1372, 0.0339, -0.1173, -0.1177]
[-0.1604, -0.1883, -0.1638, 0.0470, -0.1388, -0.1437]
[-0.1936, -0.2200, -0.1904, 0.0601, -0.1603, -0.1696]
[-0.2268, -0.2517, -0.2171, 0.0732, -0.1818, -0.1956]
[-0.1097, -0.1311, -0.1239, 0.0346, -0.1098, -0.0933]
[-0.1429, -0.1643, -0.1472, 0.0465, -0.1187, -0.1247]
[-0.1761, -0.1975, -0.1704, 0.0584, -0.1276, -0.1560]
[-0.2093, -0.2307, -0.1937, 0.0704, -0.1365, -0.1873]
[-0.2425, -0.2639, -0.2170, 0.0823, -0.1453, -0.2187]
[-0.1124, -0.0973, -0.0782, 0.0441, -0.0645, -0.0754]
[-0.1456, -0.1287, -0.1045, 0.0560, -0.0827, -0.1046]
[-0.1788, -0.1600, -0.1309, 0.0678, -0.1010, -0.1338]
[-0.2120, -0.1914, -0.1572, 0.0796, -0.1192, -0.1630]
[-0.2452, -0.2228, -0.1836, 0.0915, -0.1374, -0.1922]
[-0.1022, -0.1031, -0.0957, 0.0323, -0.0945, -0.1016]
[-0.1354, -0.1363, -0.1205, 0.0420, -0.1129, -0.1269]
[-0.1686, -0.1695, -0.1454, 0.0517, -0.1314, -0.1522]
[-0.2018, -0.2027, -0.1703, 0.0614, -0.1499, -0.1774]
[-0.2350, -0.2359, -0.1952, 0.0711, -0.1684, -0.2027]
[-0.1480, -0.1534, -0.1396, 0.0676, -0.1254, -0.1735]
[-0.1812, -0.1840, -0.1663, 0.0793, -0.1390, -0.2059]
[-0.2144, -0.2146, -0.1930, 0.0909, -0.1525, -0.2383]
[-0.2476, -0.2452, -0.2196, 0.1026, -0.1661, -0.2707]
[-0.2808, -0.2758, -0.2463, 0.1142, -0.1797, -0.3030]
[-0.1472, -0.1364, -0.0991, 0.0382, -0.0801, -0.1096]
[-0.1804, -0.1672, -0.1241, 0.0483, -0.0932, -0.1428]
[-0.2136, -0.1980, -0.1491, 0.0584, -0.1063, -0.1760]
[-0.2468, -0.2288, -0.1740, 0.0685, -0.1194, -0.2092]
[-0.2800, -0.2596, -0.1990, 0.0786, -0.1325, -0.2424]
[-0.1472, -0.1362, -0.0994, 0.0384, -0.0812, -0.1096]
[-0.1804, -0.1668, -0.1247, 0.0487, -0.0954, -0.1428]
[-0.2136, -0.1974, -0.1499, 0.0590, -0.1096, -0.1760]
[-0.2468, -0.2280, -0.1751, 0.0693, -0.1239, -0.2092]
[-0.2800, -0.2586, -0.2003, 0.0797, -0.1381, -0.2424]
[-0.1216, -0.1549, -0.1244, 0.0604, -0.0952, -0.1531]
[-0.1548, -0.1868, -0.1500, 0.0693, -0.1088, -0.1845]
[-0.1880, -0.2187, -0.1756, 0.0783, -0.1224, -0.2159]
[-0.2212, -0.2506, -0.2012, 0.0872, -0.1361, -0.2474]
[-0.2544, -0.2826, -0.2268, 0.0962, -0.1497, -0.2788]
[-0.2012, -0.2312, -0.1505, 0.0718, -0.0839, -0.1980]
[-0.2344, -0.2641, -0.1714, 0.0790, -0.0817, -0.2312]
[-0.2676, -0.2970, -0.1923, 0.0862, -0.0794, -0.2644]
[-0.3008, -0.3299, -0.2132, 0.0935, -0.0771, -0.2976]
[-0.3340, -0.3628, -0.2340, 0.1007, -0.0749, -0.3308]
[-0.1925, -0.1979, -0.1584, 0.0625, -0.1077, -0.1787]
[-0.2257, -0.2278, -0.1840, 0.0717, -0.1185, -0.2119]
[-0.2589, -0.2578, -0.2096, 0.0810, -0.1293, -0.2451]
[-0.2921, -0.2877, -0.2352, 0.0902, -0.1400, -0.2783]
[-0.3253, -0.3176, -0.2609, 0.0994, -0.1508, -0.3115]
[-0.1775, -0.1900, -0.1179, 0.0689, -0.0734, -0.1800]
[-0.2107, -0.2208, -0.1429, 0.0758, -0.0791, -0.2132]
[-0.2439, -0.2516, -0.1678, 0.0827, -0.0849, -0.2464]
[-0.2771, -0.2824, -0.1928, 0.0896, -0.0907, -0.2796]
[-0.3103, -0.3132, -0.2178, 0.0965, -0.0965, -0.3128]
[-0.1472, -0.1345, -0.0929, 0.0346, -0.0688, -0.1215]
[-0.1804, -0.1618, -0.1223, 0.0430, -0.0861, -0.1547]
[-0.2136, -0.1891, -0.1516, 0.0513, -0.1035, -0.1879]
[-0.2468, -0.2164, -0.1810, 0.0597, -0.1208, -0.2211]
