[0.0332, 0.0332, -0.0332, 0.0032, 0.0332, -0.0217]
[0.0664, 0.0664, -0.0664, 0.0064, 0.0664, -0.0435]
[0.0996, 0.0996, -0.0996, 0.0097, 0.0996, -0.0652]
[0.1328, 0.1328, -0.1328, 0.0129, 0.1328, -0.0869]
[0.1660, 0.1660, -0.1660, 0.0161, 0.1660, -0.1087]
[-0.0424, -0.0373, -0.0410, -0.0022, 0.0034, -0.0316]
[-0.0756, -0.0668, -0.0742, -0.0044, 0.0068, -0.0519]
[-0.1088, -0.0963, -0.1074, -0.0066, 0.0102, -0.0722]
[-0.1420, -0.1257, -0.1406, -0.0089, 0.0135, -0.0925]
[-0.1752, -0.1552, -0.1738, -0.0111, 0.0169, -0.1128]
[-0.0424, -0.0373, -0.0410, -0.0022, 0.0034, -0.0316]
[-0.0756, -0.0668, -0.0742, -0.0044, 0.0067, -0.0518]
[-0.1088, -0.0963, -0.1074, -0.0066, 0.0101, -0.0720]
[-0.1420, -0.1259, -0.1406, -0.0088, 0.0134, -0.0923]
[-0.1752, -0.1554, -0.1738, -0.0110, 0.0168, -0.1125]
[-0.0985, -0.0929, -0.0964, -0.0129, 0.0028, -0.0971]
[-0.1317, -0.1258, -0.1296, -0.0144, 0.0056, -0.1171]
[-0.1649, -0.1587, -0.1628, -0.0159, 0.0084, -0.1371]
[-0.1981, -0.1916, -0.1960, -0.0175, 0.0113, -0.1572]
[-0.2313, -0.2245, -0.2292, -0.0190, 0.0141, -0.1772]
[-0.1233, -0.1223, -0.1099, -0.0125, 0.0041, -0.0905]
[-0.1565, -0.1500, -0.1431, -0.0136, 0.0083, -0.1189]
[-0.1897, -0.1778, -0.1763, -0.0147, 0.0124, -0.1473]
[-0.2229, -0.2055, -0.2095, -0.0159, 0.0166, -0.1758]
[-0.2561, -0.2333, -0.2427, -0.0170, 0.0207, -0.2042]
[-0.1456, -0.1576, -0.1562, -0.0109, 0.0010, -0.1298]
[-0.1788, -0.1879, -0.1894, -0.0106, 0.0021, -0.1557]
[-0.2120, -0.2182, -0.2226, -0.0102, 0.0031, -0.1816]
[-0.2452, -0.2485, -0.2558, -0.0098, 0.0042, -0.2074]
[-0.2784, -0.2788, -0.2890, -0.0094, 0.0052, -0.2333]
[-0.1783, -0.1795, -0.1821, -0.0081, 0.0042, -0.1544]
[-0.2115, -0.2110, -0.2144, -0.0050, 0.0084, -0.1816]
[-0.2447, -0.2424, -0.2467, -0.0018, 0.0126, -0.2088]
[-0.2779, -0.2739, -0.2790, 0.0014, 0.0168, -0.2361]
[-0.3111, -0.3054, -0.3114, 0.0046, 0.0210, -0.2633]
[-0.1810, -0.2418, -0.2148, -0.0086, 0.0028, -0.2073]
[-0.2142, -0.2696, -0.2480, -0.0059, 0.0056, -0.2390]
[-0.2474, -0.2974, -0.2812, -0.0032, 0.0084, -0.2706]
[-0.2806, -0.3252, -0.3144, -0.0005, 0.0112, -0.3023]
[-0.3138, -0.3530, -0.3476, 0.0022, 0.0140, -0.3340]
[-0.1810, -0.2418, -0.2148, -0.0086, 0.0028, -0.2073]
[-0.2142, -0.2696, -0.2480, -0.0059, 0.0056, -0.2390]
[-0.2474, -0.2974, -0.2812, -0.0032, 0.0084, -0.2706]
[-0.2806, -0.3252, -0.3144, -0.0005, 0.0112, -0.3023]
[-0.3138, -0.3530, -0.3476, 0.0022, 0.0140, -0.3340]
[-0.2711, -0.2776, -0.2647, -0.0083, 0.0068, -0.2704]
[-0.3043, -0.3042, -0.2958, -0.0053, 0.0136, -0.3036]
[-0.3375, -0.3308, -0.3269, -0.0023, 0.0204, -0.3368]
[-0.3707, -0.3574, -0.3580, 0.0007, 0.0272, -0.3700]
[-0.4039, -0.3840, -0.3891, 0.0037, 0.0340, -0.4032]
[-0.3033, -0.2623, -0.3265, -0.0118, 0.0109, -0.3039]
[-0.3365, -0.2827, -0.3590, -0.0122, 0.0218, -0.3371]
[-0.3697, -0.3032, -0.3916, -0.0126, 0.0327, -0.3703]
[-0.4029, -0.3236, -0.4241, -0.0131, 0.0436, -0.4035]
[-0.4361, -0.3441, -0.4567, -0.0135, 0.0544, -0.4367]
[-0.2549, -0.3101, -0.3151, -0.0063, 0.0312, -0.2562]
[-0.2881, -0.3346, -0.3440, -0.0013, 0.0399, -0.2894]
[-0.3213, -0.3591, -0.3728, 0.0037, 0.0485, -0.3226]
[-0.3545, -0.3835, -0.4017, 0.0087, 0.0571, -0.3558]
[-0.3877, -0.4080, -0.4306, 0.0137, 0.0658, -0.3890]
[-0.2916, -0.3270, -0.3752, -0.0077, 0.0120, -0.3303]
[-0.3248, -0.3466, -0.4030, -0.0040, 0.0097, -0.3635]
[-0.3580, -0.3661, -0.4308, -0.0004, 0.0073, -0.3967]
[-0.3912, -0.3856, -0.4586, 0.0033, 0.0050, -0.4299]
[-0.4244, -0.4052, -0.4865, 0.0070, 0.0026, -0.4631]
[-0.3672, -0.3418, -0.3757, -0.0087, 0.0278, -0.3626]
[-0.4004, -0.3535, -0.4037, -0.0060, 0.0358, -0.3958]
[-0.4336, -0.3651, -0.4317, -0.0034, 0.0438, -0.4290]
[-0.4668, -0.3768, -0.4597, -0.0008, 0.0519, -0.4622]
[-0.5000, -0.3884, -0.4877, 0.0019, 0.0599, -0.4954]
[-0.3291, -0.3526, -0.3615, -0.0122, 0.0260, -0.3285]
[-0.3623, -0.3631, -0.3873, -0.0130, 0.0294, -0.3617]
[-0.3955, -0.3735, -0.4131, -0.0138, 0.0328, -0.3949]
[-0.4287, -0.3840, -0.4389, -0.0146, 0.0362, -0.4281]
[-0.4619, -0.3944, -0.4648, -0.0155, 0.0396, -0.4613]
[-0.3291, -0.3526, -0.3615, -0.0122, 0.0260, -0.3285]
[-0.3623, -0.3631, -0.3873, -0.0130, 0.0294, -0.3617]
[-0.3955, -0.3735, -0.4131, -0.0138, 0.0328, -0.3949]
[-0.4287, -0.3840, -0.4389, -0.0146, 0.0362, -0.4281]
[-0.4619, -0.3944, -0.4648, -0.0155, 0.0396, -0.4613]
[-0.3550, -0.3667, -0.4569, -0.0200, 0.0348, -0.4147]
[-0.3882, -0.3695, -0.4817, -0.0286, 0.0386, -0.4479]
[-0.4214, -0.3723, -0.5066, -0.0373, 0.0424, -0.4811]
[-0.4546, -0.3751, -0.5315, -0.0459, 0.0461, -0.5143]
