[4.979702472686768, 4.236580848693848, 1.9507869482040405, 3.441877841949463, 1.8467438220977783, 1.942030906677246]
[4.968668460845947, 4.235072612762451, 1.950364351272583, 3.4414210319519043, 1.8513572216033936, 1.9436851739883423]
[4.955657958984375, 4.233264446258545, 1.9497982263565063, 3.440890312194824, 1.856790542602539, 1.9456140995025635]
[4.940686225891113, 4.231139659881592, 1.9490406513214111, 3.440293788909912, 1.8630319833755493, 1.9477989673614502]
[4.9239301681518555, 4.22869348526001, 1.9480279684066772, 3.4396462440490723, 1.8700019121170044, 1.950190782546997]
[4.905731201171875, 4.225932598114014, 1.9466794729232788, 3.4389748573303223, 1.8775471448898315, 1.9527076482772827]
[4.8865742683410645, 4.222872734069824, 1.9448944330215454, 3.438314914703369, 1.8854533433914185, 1.955237865447998]
[4.867021560668945, 4.219532489776611, 1.942549467086792, 3.4377083778381348, 1.8934707641601562, 1.957650065422058]
[4.847624778747559, 4.215916633605957, 1.9394994974136353, 3.4372012615203857, 1.9013522863388062, 1.9598078727722168]
[4.828832149505615, 4.2120137214660645, 1.9355790615081787, 3.4368374347686768, 1.9088902473449707, 1.9615845680236816]
[4.81093168258667, 4.207784175872803, 1.9306082725524902, 3.436656951904297, 1.91594398021698, 1.962875247001648]
[4.794024467468262, 4.203168869018555, 1.9244041442871094, 3.4366958141326904, 1.922448754310608, 1.9636045694351196]
[4.778050422668457, 4.198098182678223, 1.9168002605438232, 3.436983346939087, 1.9284073114395142, 1.9637292623519897]
[4.762840747833252, 4.192509174346924, 1.90767240524292, 3.437546968460083, 1.9338696002960205, 1.9632381200790405]
[4.748177528381348, 4.186373710632324, 1.8969711065292358, 3.4384074211120605, 1.9389081001281738, 1.962152123451233]
[4.733860015869141, 4.179711818695068, 1.884753704071045, 3.439588785171509, 1.9435937404632568, 1.9605268239974976]
[4.719746112823486, 4.172616004943848, 1.8712043762207031, 3.4411118030548096, 1.9479775428771973, 1.958449363708496]
[4.705772399902344, 4.165248870849609, 1.8566312789916992, 3.4430038928985596, 1.9520817995071411, 1.9560372829437256]
